USERID,LTV
22906391,1693.58
7869570,1693.07
7778532,1692.93
26447254,1691.94
6422012,1691.86
12777071,1691
852447,1690.8
23039333,1690.66
17670842,1690.6
3325788,1690.54
32643688,1690.49
27280857,1689.96
32415666,1689.59
4519508,1688.77
3068302,1688.48
7687806,1688
24283527,1687.92
3144851,1687.07
19454489,1686.57
12918842,1685.07
14900880,1685.04
409355,1684.8
459378,1684.45
22349302,1684.37
19428111,1684.36
22069374,1684.08
14013972,1684.05
5763825,1683.91
1504698,1683.7
17462104,1683.32
4981279,1682.96
23191222,1682.58
8455224,1681.87
29340526,1681.62
27280925,1681.21
33959809,1680.98
23361651,1680.61
27840942,1679.97
17877067,1679.96
13330693,1679.87
5282298,1679.83
32113985,1679.68
23118448,1679.47
28653776,1678.34
30057062,1678.28
31333527,1677.75
332539,1677.64
12556145,1677.5
31971169,1677.24
6301629,1677
31336194,1676.78
6130365,1676.4
15872769,1676.3
33700838,1676.04
31840211,1675.93
4714762,1675.92
24261251,1675.87
8818392,1675
11135522,1675
12528726,1674.86
11681704,1674.16
33620387,1674.04
32522558,1674
33701971,1673.94
4662678,1673.9
5488678,1673.9
21175854,1673.74
6702136,1673.71
31703171,1673.46
28012117,1673.28
26958003,1673.15
33387127,1672.05
28691601,1671.6
2217118,1669.99
23632859,1669.86
4511995,1669.5
2219091,1669.33
11423242,1668.74
54042,1668.57
33976973,1668.49
7922372,1668.28
348707,1668.01
21059002,1667.92
32900481,1667.89
5587818,1667.41
25290661,1667.29
30647416,1667.06
11391212,1666.46
5499724,1666
6056252,1665.89
21282415,1665.45
4241905,1665.04
33222472,1664.85
4118266,1664.78
13804004,1664.74
2172416,1664.73
14607195,1664.72
7289633,1664.08
23932847,1664.02
9045319,1663.91
33087031,1663.22
7102401,1662.89
21639598,1662.73
31768094,1662.47
20178277,1662.01
33756720,1661.99
4138204,1661.9
33602696,1661.71
34202005,1661.38
21728829,1661.3
20498924,1661.27
4321191,1660.83
2212315,1660.71
28681673,1660.33
33235722,1660.19
6176062,1659.26
8895046,1657.9
8507850,1657.7
9237333,1657.65
8216451,1656.97
5378274,1656.97
9468644,1656.95
5641989,1656.68
3168347,1656.64
7112400,1656
19393459,1655.74
2091113,1655.45
32361195,1654.7
4183191,1654.4
4877420,1654.19
9224472,1653.8
26726763,1653.69
9299529,1653.18
3819086,1653.06
5493913,1652.98
23495177,1652.07
28651522,1651.55
21493210,1651.5
32683013,1650.94
26256743,1650.81
19263823,1650.77
2119969,1650.43
24076224,1649.89
19760039,1649.73
19672618,1649.51
25755311,1649.5
15953766,1649.1
29864821,1649.08
24238674,1649.08
3915224,1648.9
23487146,1648.74
18418138,1648.03
2494169,1648
15213717,1648
5301633,1647.8
4406930,1646.96
19115319,1646.91
24161660,1646.84
21590851,1646.81
32759560,1646.8
862511,1645.34
32073925,1644.98
20694863,1644.83
3138893,1644.71
20911485,1644.65
24953272,1644.61
23626192,1644.51
29444803,1643.85
14517641,1643.22
33909869,1643.2
27717011,1642.17
32366760,1642.03
245349,1642
21463326,1641.58
6092044,1640
1569718,1640
26972648,1639.91
7340080,1639.88
27843198,1639.43
13387806,1639.23
3526919,1639.2
3106641,1638.97
17957558,1638.22
4638070,1638.07
9288247,1635.97
25112904,1635.75
2062754,1634.7
21520318,1634.25
593874,1633.99
17389411,1633.97
3222139,1633.69
32053410,1633.4
7856279,1633.29
14346205,1633
20405937,1632.6
14824317,1632.53
38453,1632.51
27746659,1632.48
24903062,1632.21
33466730,1631.43
23196572,1631.31
20026594,1630.35
5046538,1630.3
15193308,1630.29
22620381,1630.07
5057722,1629.95
6731574,1629.74
29973869,1629.69
24314842,1629.69
3673047,1628.99
24003035,1628.6
5483263,1628.4
96716,1628
1690377,1627.43
33077843,1627.37
26704447,1627
193286,1627
19796805,1626.57
29393866,1626.46
3573129,1626.45
5851262,1626.45
5328334,1625.66
27686259,1625.64
10633908,1625.49
33744861,1625.4
5728390,1625.37
8806466,1625.34
5323180,1625
23636294,1624.98
22036220,1624.92
14053390,1624.9
23175589,1624.2
22831519,1624.19
20437874,1624.07
2027049,1623.97
4131275,1623.71
17140519,1623.53
4119732,1622.9
17907861,1622.67
5272279,1621.98
24373294,1621.93
22762267,1621.84
31533533,1621.2
5254163,1620.9
9469437,1620.64
7188146,1620.6
27645479,1620.46
3114286,1620.18
19187097,1620.02
19965276,1619.89
17627195,1619.22
27570039,1619.19
25139639,1618.99
7084774,1618.62
33777478,1618.58
29566806,1618.11
4760692,1618
23556419,1617.2
33817280,1616.53
4013902,1615.61
28242009,1615.49
22858841,1615.44
6362702,1615.32
17756812,1615
7879701,1614.93
3236148,1614.89
33481837,1614.63
6401531,1614.14
20401057,1614.04
5002091,1613.83
189928,1613.81
26912583,1613.78
103060,1613.6
14820198,1612.16
32810804,1611.96
4896371,1611.48
9122182,1610.6
4000004,1610.59
33856702,1610.54
2921713,1610.07
29841030,1610.03
16068173,1609.88
20909904,1609.85
33155583,1609.74
28345581,1609.64
10779098,1609.24
6054736,1609.1
13754538,1608.6
25205139,1608.1
33790461,1606.94
27408328,1606.91
21771034,1606.43
10455126,1606.06
6673344,1604.95
30094949,1604.94
5217757,1604.92
28277250,1604.84
2677879,1604.28
3230988,1604.01
26564307,1603.92
13919065,1603.56
21754729,1603.53
33700986,1603.31
33436208,1603.13
27303039,1602.98
32232009,1602.84
27749743,1602.77
32774807,1602.7
24281718,1602.34
1442883,1601.96
33059504,1601.87
12370202,1601.58
12377723,1601.56
12272749,1601.17
27307944,1601.09
17807025,1600.11
8606455,1600.07
20642470,1600
8400549,1599.88
31760448,1599.85
33951710,1599.83
15302198,1599.81
4527897,1599.67
938054,1599.6
12477364,1599.14
8620968,1599.12
1678340,1599.08
6732262,1598.83
1093636,1597.37
8339627,1596.84
10903424,1596.54
1995802,1596
12800261,1595.89
5345978,1595.49
26938015,1593.93
6943080,1593.65
15770,1592.65
3153759,1592.57
27782072,1592.51
31919394,1592.39
4982938,1592
11421789,1591.75
6160358,1591.34
12130947,1591.12
24667943,1591
195178,1590.74
26698698,1590.47
4869190,1589.88
12868511,1589.33
1763626,1587.98
18070538,1587.66
14234246,1587.6
9374719,1586.9
5572515,1586.67
26641941,1586.59
15150151,1586.59
20515441,1585.91
1808178,1585.88
6176903,1585.82
3038013,1585.66
5527663,1585.46
9270562,1585.3
4038284,1584.97
27506468,1584.83
24137050,1584.78
23453946,1584.59
32558105,1583.93
20379900,1583.46
15018736,1583.41
27233002,1581.79
4467485,1581.22
8139359,1580.99
31010637,1580.9
34118390,1579.36
4155720,1579.15
20412574,1578.3
15921551,1577.95
8090614,1577.29
17976534,1577.27
144136,1576.84
31789173,1576.41
7182020,1575.93
4352486,1575.9
18781997,1575.82
29126627,1575.74
8726855,1575.63
3818467,1575.4
13568309,1575.1
3851322,1574.93
32246430,1574.51
30034273,1573.62
25093588,1573.43
32763845,1573.38
15457020,1571.87
25458598,1571.24
32506012,1571.14
32655289,1570.89
8038451,1570.25
33661257,1569.43
27447536,1569.28
1706506,1568.3
31701223,1568.24
32285253,1568.23
8770280,1568.21
4738628,1568.16
323874,1568.15
30406288,1567.92
4840102,1567.18
15733305,1567.03
11065244,1566.42
1367871,1565.63
34111728,1565.21
31930096,1564.72
5189228,1564.6
5598251,1564.58
31621292,1564.55
7601611,1563.65
1970500,1563.63
28009681,1563.49
34053627,1563.45
28762434,1563.03
15611422,1563
911644,1562.77
18432558,1562.43
37341,1561.93
3124217,1561.48
5684820,1561.3
808538,1561.3
2202598,1560.93
28049828,1560.66
18508565,1560.26
29727571,1560.13
8320387,1560
18775271,1559.95
13989889,1559.9
29140251,1559.81
11806162,1559.73
7951801,1559.55
10378277,1559.34
12179958,1558.64
20100483,1558.2
2846143,1558.09
4515458,1557.58
26506552,1556.08
25581860,1555.18
22932575,1555
34194071,1554.84
16684314,1554
33275218,1553.97
1333174,1553.25
33422581,1553.04
13383449,1553
12436751,1552.65
19359613,1552.24
26332705,1551.12
14624324,1550.96
20658222,1550.59
1975022,1550.35
18270651,1549.94
33994217,1549.9
23684482,1549.76
22589591,1549.73
8546257,1549.63
28523496,1549.29
31840142,1549.2
29793621,1549.11
8048022,1548.8
28226784,1548.77
33971726,1548.73
27046030,1548.71
32647335,1548.53
27902836,1547.49
2302346,1547.49
7919911,1547.36
19354206,1547.09
4616551,1546.87
4062433,1546.5
1591893,1546.45
19640126,1546.34
17169150,1546.19
11894536,1546.03
6274375,1545.92
37110,1544.87
29036909,1544.7
6749316,1544.08
13516882,1543.45
30887877,1543.16
27735530,1542.43
24514807,1541.88
10174150,1541.4
8397752,1541.37
31894882,1541.1
9405657,1541
14105878,1540.92
13835172,1540.92
33345328,1540.28
16140456,1539.99
8805775,1539.92
31389541,1539.68
6062945,1539.63
33117367,1539.58
5583828,1539.56
27572153,1538.57
17492479,1538.43
12386055,1538.32
15698038,1538.23
8412681,1537.8
31359255,1536.8
22744469,1536.48
2268935,1536.3
8347086,1536.07
9207266,1535.97
28357195,1535.88
8563848,1535
32039403,1534.9
21061601,1534.7
12401775,1534.41
14940597,1534.29
3887014,1533.27
5325032,1531.55
1962841,1530.99
3147253,1530.03
6594425,1529.73
5032435,1529.25
8145836,1529
7066322,1528.98
6439009,1528.6
5201110,1527.2
31499772,1527.1
34215155,1526.7
28617530,1526.69
32907755,1526.44
26529213,1526.2
12871348,1525
20979643,1524.98
1641227,1524.88
13137979,1524.53
32704292,1522.19
2622164,1522.09
28182343,1521.44
27059259,1520.92
16801571,1520.28
19280896,1519.92
14195400,1519.58
126748,1519.39
31773124,1519.26
841680,1519
33653357,1518.22
626368,1517.56
27173461,1517.53
31955282,1517.48
1195445,1517.3
10890594,1516.28
25788158,1516
19279799,1515.93
23629765,1515.49
6097868,1515.34
16970140,1515.25
6358974,1514.99
30104052,1514.66
4360559,1514.61
27323820,1514.56
5526333,1514.19
16108835,1513.8
1595493,1513.51
2778647,1512.98
31972931,1512.7
13473355,1512.13
29886058,1512.04
18043597,1511.86
317534,1511.76
28125723,1511.56
25673637,1510.86
22056760,1510
32785506,1509.96
29114189,1509.86
33619042,1509.81
6028490,1509.53
4697978,1509.36
27129355,1509.18
33709785,1509.1
32303058,1508.68
26810819,1508.28
27319004,1507.8
7606720,1507.46
1541480,1507.43
29343615,1507.08
2414820,1506.8
916795,1506.63
27071762,1506.4
5862000,1505.58
4464502,1505.57
19658710,1505.29
2348070,1504.58
33654533,1504.47
22262186,1503.68
11749538,1503.66
16372577,1503.63
32329887,1503.58
32014323,1503.21
19114666,1502.96
26591238,1502.81
6879632,1502.37
8920241,1502.07
20871008,1502
31751440,1501.81
23142919,1501.52
24208365,1501.15
32397584,1501.08
11736971,1500.99
13471261,1500.95
16866221,1500.87
10696682,1500.38
16273291,1500
18060747,1499.96
29066565,1499.84
32326676,1499.67
33567730,1499.54
6241660,1498
13126007,1497.96
28250445,1497.73
5796095,1497.66
3279299,1497.63
16258352,1497.5
22067860,1497.2
9188987,1497.11
31726147,1496.59
9130084,1496.22
6032735,1495.97
25975596,1495.59
6199557,1495.48
32534904,1495.34
2695433,1495.32
26354997,1495.12
6922738,1495.01
33901660,1495
8144877,1495
15031058,1494.64
32031511,1494.46
27251325,1494.32
13723954,1494.13
17985577,1494.11
32405399,1493.84
32972296,1493.24
5560075,1493.05
29176691,1492.89
4637563,1492.79
4759066,1492.6
4886351,1492.43
20736419,1492.38
3957068,1492.15
11444728,1492.05
16517321,1492
5716636,1491.75
1404537,1491.7
49418,1491.55
577348,1491.46
4642936,1490.75
25179130,1490.55
2522753,1490
16815255,1490
8578313,1489.98
25217681,1489.94
25652785,1489.71
29102215,1489.69
4305348,1489.37
21425967,1488.7
1346810,1487.72
25030161,1487.7
26763045,1487.59
33094935,1487.53
33682832,1486.93
33025582,1486.58
23819039,1486.4
18196268,1485.59
6192042,1485.07
30123781,1484.88
5079042,1484.8
33870706,1484.78
6772123,1484.77
15654373,1484.54
21856072,1484.53
17015305,1484.5
34016860,1484.27
10117501,1483.89
6207145,1483.35
659770,1483.3
28987193,1483.1
33549115,1482.57
26282599,1480.9
20953200,1480
8601333,1479.89
3359844,1479.6
13368739,1479.59
22920749,1479.58
5031674,1478.97
5701697,1478.6
7728237,1478.07
2238980,1478
22346677,1477.93
15194334,1477.5
23338480,1477.08
34336164,1476.73
8406100,1476
16628195,1476
24383676,1475.83
23755537,1475.6
16893102,1475.57
10632656,1474.97
23303476,1473.84
25001717,1473.71
22301061,1473.32
29264458,1473.31
19711564,1473.31
18918278,1472.56
11546499,1470.69
25929228,1470.63
32528616,1470.47
23451102,1470.03
1207242,1469.93
31483821,1469.87
32251667,1469.85
23471784,1469.8
2938178,1469.57
25622942,1469.13
456460,1469.06
33827062,1468.25
10044745,1468.09
8708603,1467.86
32471391,1467.62
27425817,1467.56
5762617,1467.23
32084860,1467.04
20750147,1466.7
18098707,1466.49
32556866,1466.11
1713019,1465.8
17992713,1465.28
24182391,1464.91
21082485,1464.87
29197881,1464.51
23775883,1464.5
1639840,1464.09
743891,1464.06
6169136,1463.79
2614616,1463.78
6357947,1463.03
20923513,1462.74
1807365,1462.61
7706712,1462.59
5852139,1462.36
18567765,1462.29
32077349,1462.29
34056753,1462.2
9410635,1461.59
881989,1460.94
32807566,1460.83
6306959,1460.47
3345352,1460.07
3365182,1460
28955079,1459.97
11119393,1459.95
34218675,1459.81
28109150,1459.36
9475607,1459.15
866350,1459.12
514519,1459
6299885,1459
18552644,1458.98
12840188,1458.93
4111296,1458.6
29335687,1456.68
27183592,1456.66
17211428,1456.29
2490106,1455.71
29558518,1455.61
31977925,1455.43
7989961,1455
29091287,1454.91
30001024,1454.9
29716041,1454.65
15236728,1454.54
33435377,1454.33
2331850,1453.93
3013913,1453.64
12258908,1453.47
15667434,1453.4
3648843,1453.15
32812960,1452.93
4250157,1452.85
15102379,1452.79
1752615,1452.4
5004851,1452.09
14199363,1451.95
8189032,1451.87
2871282,1451.24
2130450,1450
18224904,1449.99
13927568,1449.89
25389197,1449.83
31960960,1449.43
12852582,1449.34
13179802,1449.28
195446,1449.24
4957140,1449
32797252,1448.22
21010060,1448.09
7303662,1447.95
33723853,1447.95
21011717,1447.9
6024981,1447.63
19531024,1446.4
7008798,1446
32267943,1445.97
32706861,1445.9
3868876,1445.89
27322885,1445.82
8873175,1445.07
1369966,1444.97
13885123,1444.53
6279609,1444.44
14191264,1444.28
27906351,1444.2
7190164,1443.95
16655627,1443.8
8956891,1443.73
15548318,1443.27
1478165,1442.32
2177661,1442
22909728,1441.97
7242126,1441.88
11213872,1441.74
31756517,1441.4
9459653,1441.39
20039212,1440.58
11605021,1440.53
4753186,1440.47
25991249,1440.39
29398501,1440.38
20674544,1440.34
3968493,1440.33
13413897,1440
20394407,1439.99
5426596,1439.79
1879091,1439.75
13107991,1439.54
24639270,1439.51
11882143,1439.5
4641321,1439.3
29160640,1438.92
4525528,1438.34
33629407,1438.26
19090651,1438.17
7349855,1438.1
2460291,1437.73
12670588,1437.6
27323583,1437.54
23672828,1436.9
5525264,1435.99
13960364,1435.85
4418500,1435
13906178,1434.98
4371261,1434.92
22272013,1434.51
24981467,1434.3
6381676,1434.19
5301694,1433.98
28525286,1433.24
187592,1433.15
22434988,1432.65
22520555,1432.18
24071746,1432.09
59065,1431.93
6202435,1431.83
33529795,1431.74
34129204,1431.64
32464682,1430.93
3161997,1430.9
26967890,1430.76
31945274,1430.48
6183000,1430.43
10108473,1430.31
23896716,1430.11
3910740,1429.91
22124883,1429.89
10137440,1429.85
13115731,1429.42
3173647,1429.36
7942157,1429.33
24164157,1429
34115859,1428.98
18967254,1428.12
5919365,1427.69
13637564,1427.54
4352556,1427.4
29995846,1427.38
6362798,1427
1051314,1426.87
14953614,1426.76
33375835,1426.76
14178981,1426
8356382,1425.99
33535006,1425.28
8914458,1425.02
19725056,1425
1313279,1424.99
32634326,1424.94
1854760,1424.92
4859830,1424.74
4213229,1424.7
19017168,1424.65
28971130,1424.63
9158528,1424.29
132189,1423.95
14239576,1421.61
5228446,1421.58
602712,1420.99
34176055,1420.71
27335386,1420.59
28065533,1420.19
3130817,1420
24237123,1420
2928448,1419.54
66557,1418.36
29544953,1418.35
33329909,1417.77
47358,1417.55
3570067,1417.49
23011900,1416.59
6834378,1415.98
19236597,1415.64
29074177,1415.6
241434,1415
30973401,1415
13469710,1414.97
26332965,1414.54
4425650,1414.25
32523752,1414.25
30448690,1414.22
22509190,1414
7358203,1414
19044784,1413.95
22695727,1413.84
7739023,1413.76
15012131,1413.66
9113239,1413.08
8378835,1412.84
3093041,1412.48
13209714,1412.07
8537970,1411.07
20285182,1411
19337994,1410.48
21104428,1410.28
7201940,1410.06
17435779,1410
25815279,1409.9
19020438,1409.83
2270606,1409.79
25456190,1409.68
6861657,1409.65
24353713,1409.38
32964792,1409.23
3487351,1409
25172342,1408.98
1267184,1408.88
13766214,1408.05
12894976,1407.46
19504539,1406.93
18827687,1406.44
2912790,1406.33
29509877,1405.84
16374574,1405.5
5410331,1405.05
27256290,1404.86
13668610,1404.54
31615920,1404.22
8780621,1403.85
5958376,1403.22
3015415,1403.1
12065316,1402.81
5096571,1402.67
33352171,1402.55
5919681,1402.15
9994880,1402.04
6967776,1402
4279997,1401.59
5234410,1400.38
26993345,1400.31
5329126,1400
31542044,1400
14456712,1399.95
29831903,1399.93
26615315,1399.87
34356314,1399.82
549174,1399.67
1141277,1399.3
19933026,1399.14
5229018,1399.07
3776491,1398.96
27837822,1398.7
21402306,1398.5
16606956,1398.37
23300001,1397.4
28072908,1397.16
18520878,1397.05
21566216,1397.01
18365524,1396.97
7939328,1396.95
2163438,1396.91
28185549,1396.66
4277502,1396.51
33418559,1396.34
30231549,1396.21
97696,1396.09
2571516,1395.53
33668626,1395.45
6580061,1394.97
2282552,1394.93
30051567,1394.83
24445971,1394.76
7208368,1394.74
29764784,1394.22
13737007,1394.08
26288963,1393.88
6337080,1393.54
32241646,1393.48
2607404,1393.47
33311804,1393.2
20782311,1392.99
24769638,1392.94
12664734,1391.98
27161989,1391.96
5926881,1391.86
33000522,1391.65
33116163,1391.26
18604040,1391.2
9681008,1390.94
27446951,1390.34
12247717,1390.01
26283174,1389.95
1226797,1389.9
1923948,1389.89
528018,1389.49
3542867,1389.39
24142950,1388.54
22152421,1388.46
29072754,1387.81
26636123,1387.78
6112874,1387.4
33772384,1387.36
29599262,1386.5
461379,1386.4
8696224,1386.08
22420472,1385.86
28781955,1385.33
313583,1385.07
33240076,1385
32003586,1384.81
24616220,1384.66
3621694,1384.63
1582812,1384.6
12725908,1383.86
26163394,1383.69
26225869,1383.57
32599755,1383.28
8237882,1383.22
20885706,1383.15
20288238,1382.6
4038893,1382.48
17147554,1382.25
23115821,1382.22
33390372,1381.92
32544768,1381.48
27904944,1381.04
6231431,1380.98
32373527,1380.93
29767236,1380.36
29140061,1380.35
5468450,1380.16
8173946,1379.99
1493326,1379.92
272721,1379.87
14097669,1379
32800556,1378.75
21622698,1378.52
12843715,1378.46
25730595,1377.86
7001730,1377.77
28566069,1377.59
22720057,1377
13162579,1376.84
33517755,1376.54
16586697,1376.51
5071331,1375.99
8714266,1375.97
33492101,1375.22
180347,1374.84
3952230,1374.76
28733124,1374.53
32694153,1374.34
15406546,1374.01
11046628,1373.93
6328329,1373.83
6950016,1373.78
24364985,1373.69
47524,1373.26
30961324,1373.25
7045093,1373.21
17615731,1373.13
27849123,1373.1
4379274,1372.99
508147,1372.76
1509333,1372.42
32664284,1371.96
5418022,1371.56
26969701,1371.33
6242980,1371.17
5916121,1371.09
1905044,1371.06
5702153,1370.97
12401912,1370.88
9446462,1370.75
15153703,1370.74
1310328,1370.43
34026540,1370.39
15930026,1370.34
6525963,1369.98
27174047,1369.84
25299702,1369.74
5947600,1369.73
10649031,1369.51
7918463,1368.83
8032310,1368.64
6165772,1367.95
30953104,1367.3
28154910,1367.26
26866974,1366.78
32360120,1366.75
579484,1366.3
33381757,1366.24
1633427,1366.17
23490759,1366.03
19271473,1365.86
11570189,1365.52
5433261,1365.43
6304115,1365.41
15853664,1365
5854636,1365
7921036,1364.68
5831115,1363.89
16940614,1363.83
232229,1363.45
31686126,1363.25
4914680,1363.12
8221091,1362.19
5045517,1362.17
9459542,1362.11
32382035,1361.69
32593691,1361.67
2942349,1361.14
5505544,1360.93
31459099,1360.73
1324019,1360.69
29864314,1360.54
9107931,1360.21
6383112,1360
1278497,1360
19613731,1359.93
24204691,1359.93
33964126,1359.9
21350127,1359.07
16757301,1359
29900196,1358.42
3964525,1357.98
21165797,1357.89
4787328,1357.69
3514102,1357.24
5303068,1357.04
1547657,1356.18
26619790,1355.68
26876672,1355
7843745,1354.96
8006582,1354.86
16821901,1354.74
28994911,1354.31
7352539,1354.29
29020395,1354.21
6580155,1353.9
28287274,1353.76
13776519,1353.7
4224808,1353.32
26886056,1353.02
